dataset,domain,seed,depth,shift_strength,constraint,method,n_queries,coverage,direct_valid_rate,repair_recovery_share,mean_cost_valid,mean_changed_valid,sparse_share_leq3,runtime_total_sec,runtime_ms_per_query,n_positive_leaves
breast_cancer,diagnostic benchmark,37,7,0.0,free_l2,exact_leaf_cached,74,1.0,1.0,0.0,0.8461263562089794,1.6891891891891893,1.0,0.010076200007461011,0.13616486496568933,6
breast_cancer,diagnostic benchmark,37,7,0.0,free_l2,native_exact_k_sparse,74,1.0,1.0,0.0,0.8461263562089794,1.6891891891891893,1.0,0.009488499998951738,0.12822297295880727,6
breast_cancer,diagnostic benchmark,37,7,0.0,free_l2,clbr_uncached,74,1.0,1.0,0.0,1.3688897743293842,1.135135135135135,1.0,0.005973599999379076,0.08072432431593346,6
breast_cancer,diagnostic benchmark,37,7,0.0,immutable_l2,nn_positive_train,74,0.4189189189189189,0.4189189189189189,0.0,6.318209455626799,27.0,0.0,0.004696899999544257,0.06347162161546294,6
breast_cancer,diagnostic benchmark,37,7,0.0,immutable_l2,leaf_centroid,74,0.28378378378378377,0.28378378378378377,0.0,6.0261203511927555,27.0,0.0,0.01071729999694071,0.14482837833703663,6
breast_cancer,diagnostic benchmark,37,7,0.0,immutable_l2,raw_leaf_projection,74,0.28378378378378377,0.28378378378378377,0.0,0.41133346819786015,1.4761904761904763,1.0,0.004581000001053326,0.061905405419639535,6
breast_cancer,diagnostic benchmark,37,7,0.0,immutable_l2,clbr,74,0.4189189189189189,0.28378378378378377,0.13513513513513514,2.139085763856437,9.709677419354838,0.6774193548387096,0.012819900004615192,0.17324189195425935,6
breast_cancer,diagnostic benchmark,37,7,0.0,immutable_l2,metric_leaf_projection,74,0.7567567567567568,0.7567567567567568,0.0,0.7712114160286453,1.9107142857142858,1.0,0.004996900003789051,0.06752567572687906,6
breast_cancer,diagnostic benchmark,37,7,0.0,immutable_l2,metric_clbr,74,0.7837837837837838,0.7567567567567568,0.02702702702702703,1.0513390264538214,2.7758620689655173,0.9655172413793104,0.007074199995258823,0.09559729723322734,6
breast_cancer,diagnostic benchmark,37,7,0.0,immutable_l2,exact_leaf,74,1.0,1.0,0.0,1.074615378615568,2.0945945945945947,1.0,0.023866999999881955,0.32252702702543184,6
