dataset,domain,seed,depth,shift_strength,constraint,method,n_queries,coverage,direct_valid_rate,repair_recovery_share,mean_cost_valid,mean_changed_valid,sparse_share_leq3,runtime_total_sec,runtime_ms_per_query,n_positive_leaves
breast_cancer,diagnostic benchmark,7,5,1.5,free_l2,exact_leaf,83,1.0,1.0,0.0,1.181656749767527,1.7590361445783131,1.0,0.034465400002773094,0.4152457831659409,7
breast_cancer,diagnostic benchmark,7,5,1.5,free_l2,exact_leaf_cached,83,1.0,1.0,0.0,1.181656749767527,1.7590361445783131,1.0,0.012537800000245625,0.15105783132826053,7
breast_cancer,diagnostic benchmark,7,5,1.5,free_l2,native_exact_k_sparse,83,1.0,1.0,0.0,1.181656749767527,1.7590361445783131,1.0,0.011535399993590545,0.13898072281434393,7
breast_cancer,diagnostic benchmark,7,5,1.5,free_l2,clbr_uncached,83,1.0,1.0,0.0,2.0173226513814444,2.36144578313253,1.0,0.0075114000028406736,0.09049879521494787,7
breast_cancer,diagnostic benchmark,7,5,1.5,immutable_l2,nn_positive_train,83,1.0,1.0,0.0,6.957615204409916,26.97590361445783,0.0,0.00674300000173389,0.08124096387631193,7
breast_cancer,diagnostic benchmark,7,5,1.5,immutable_l2,leaf_centroid,83,1.0,1.0,0.0,6.765116444459536,27.0,0.0,0.016574499999478576,0.19969277107805514,7
breast_cancer,diagnostic benchmark,7,5,1.5,immutable_l2,raw_leaf_projection,83,1.0,1.0,0.0,2.0173226513814444,2.36144578313253,1.0,0.007245899991175975,0.08729999989368645,7
breast_cancer,diagnostic benchmark,7,5,1.5,immutable_l2,clbr,83,1.0,1.0,0.0,2.0173226513814444,2.36144578313253,1.0,0.006498399999145477,0.07829397589331899,7
breast_cancer,diagnostic benchmark,7,5,1.5,immutable_l2,metric_leaf_projection,83,1.0,1.0,0.0,1.181656749767527,1.7590361445783131,1.0,0.006603100001484563,0.0795554217046333,7
breast_cancer,diagnostic benchmark,7,5,1.5,immutable_l2,metric_clbr,83,1.0,1.0,0.0,1.181656749767527,1.7590361445783131,1.0,0.00680820000343374,0.08202650606546674,7
breast_cancer,diagnostic benchmark,7,5,1.5,immutable_l2,exact_leaf,83,1.0,1.0,0.0,1.181656749767527,1.7590361445783131,1.0,0.039973300004930934,0.4816060241557944,7
breast_cancer,diagnostic benchmark,7,5,1.5,immutable_l2,exact_leaf_cached,83,1.0,1.0,0.0,1.181656749767527,1.7590361445783131,1.0,0.014548899998771958,0.17528795179243323,7
breast_cancer,diagnostic benchmark,7,5,1.5,immutable_l2,native_exact_k_sparse,83,1.0,1.0,0.0,1.181656749767527,1.7590361445783131,1.0,0.013467799997670227,0.16226265057434008,7
breast_cancer,diagnostic benchmark,7,5,1.5,immutable_l2,clbr_uncached,83,1.0,1.0,0.0,2.0173226513814444,2.36144578313253,1.0,0.00850589999481599,0.10248072282910832,7
breast_cancer,diagnostic benchmark,7,5,1.5,immutable_top3_l1,nn_positive_train,83,0.1927710843373494,0.1927710843373494,0.0,2.690016533815095,3.0,1.0,0.005952699998488242,0.07171927709021979,7
breast_cancer,diagnostic benchmark,7,5,1.5,immutable_top3_l1,leaf_centroid,83,0.30120481927710846,0.30120481927710846,0.0,3.1560914017426027,3.0,1.0,0.013921299991125125,0.16772650591717017,7
breast_cancer,diagnostic benchmark,7,5,1.5,immutable_top3_l1,raw_leaf_projection,83,0.060240963855421686,0.060240963855421686,0.0,0.19983742315447586,1.0,1.0,0.005867899993972969,0.07069759028883095,7
breast_cancer,diagnostic benchmark,7,5,1.5,immutable_top3_l1,clbr,83,0.1927710843373494,0.060240963855421686,0.13253012048192772,1.6476809239268064,2.375,1.0,0.016107899999042274,0.19407108432581052,7
breast_cancer,diagnostic benchmark,7,5,1.5,immutable_top3_l1,metric_leaf_projection,83,0.25301204819277107,0.25301204819277107,0.0,0.7449191263467678,1.0952380952380953,1.0,0.00530379999690922,0.0639012047820388,7
breast_cancer,diagnostic benchmark,7,5,1.5,immutable_top3_l1,metric_clbr,83,0.30120481927710846,0.25301204819277107,0.04819277108433735,0.8222270699548094,1.4,1.0,0.012589800003297569,0.15168433738912734,7
breast_cancer,diagnostic benchmark,7,5,1.5,immutable_top3_l1,exact_leaf,83,0.3493975903614458,0.3493975903614458,0.0,0.8259794841391499,1.103448275862069,1.0,0.028395099999215745,0.342109638544768,7
breast_cancer,diagnostic benchmark,7,5,1.5,immutable_top3_l1,exact_leaf_cached,83,0.3493975903614458,0.3493975903614458,0.0,0.8259794841391499,1.103448275862069,1.0,0.008387200001379824,0.10105060242626294,7
breast_cancer,diagnostic benchmark,7,5,1.5,immutable_top3_l1,native_exact_k_sparse,83,1.0,1.0,0.0,1.4886555633254221,1.7108433734939759,1.0,0.011876000002303044,0.1430843373771451,7
breast_cancer,diagnostic benchmark,7,5,1.5,immutable_top3_l1,clbr_uncached,83,0.1927710843373494,0.060240963855421686,0.13253012048192772,1.6476809239268064,2.375,1.0,0.019301200003610575,0.2325445783567539,7
breast_cancer,diagnostic benchmark,13,5,0.0,free_l2,nn_positive_train,73,1.0,1.0,0.0,6.942331441322774,30.0,0.0,0.004366299992398126,0.05981232866298803,5
