dataset,seed,displacement,protocol,metric,method,n_queries,coverage,conditional_cost
german_credit,29,1.0,immutable_top3,scaled_l2,metric_repair,53,0.6226415094339622,0.8383395028723708
german_credit,29,1.0,immutable_top3,scaled_l2,fixed_support_exact,53,0.9622641509433962,1.1693841453885414
german_credit,29,1.0,immutable_top3,scaled_l2,native_exact_sparse,53,1.0,1.1457880134867586
german_credit,37,0.0,free,weighted_l1,metric_projection,62,1.0,0.21140867829138157
german_credit,37,0.0,free,weighted_l1,metric_repair,62,1.0,0.21140867829138157
german_credit,37,0.0,free,weighted_l1,fixed_support_exact,62,1.0,0.21140867829138157
german_credit,37,0.0,free,weighted_l1,native_exact_sparse,62,1.0,0.21140867829138157
german_credit,37,0.0,free,scaled_l2,metric_projection,62,1.0,0.20916665863190168
german_credit,37,0.0,free,scaled_l2,metric_repair,62,1.0,0.20916665863190168
german_credit,37,0.0,free,scaled_l2,fixed_support_exact,62,1.0,0.20916665863190168
german_credit,37,0.0,free,scaled_l2,native_exact_sparse,62,1.0,0.20916665863190168
german_credit,37,0.0,immutable,weighted_l1,metric_projection,62,0.5161290322580645,0.23433104950288117
german_credit,37,0.0,immutable,weighted_l1,metric_repair,62,0.6451612903225806,0.3701295064579065
german_credit,37,0.0,immutable,weighted_l1,fixed_support_exact,62,1.0,0.6787590111548285
german_credit,37,0.0,immutable,weighted_l1,native_exact_sparse,62,1.0,0.6787590111548285
german_credit,37,0.0,immutable,scaled_l2,metric_projection,62,0.5161290322580645,0.23433104950288117
german_credit,37,0.0,immutable,scaled_l2,metric_repair,62,0.6451612903225806,0.32620150822301
german_credit,37,0.0,immutable,scaled_l2,fixed_support_exact,62,1.0,0.6471094288781567
german_credit,37,0.0,immutable,scaled_l2,native_exact_sparse,62,1.0,0.6471094288781567
german_credit,37,0.0,immutable_top3,weighted_l1,metric_projection,62,0.5,0.2352619032502946
german_credit,37,0.0,immutable_top3,weighted_l1,metric_repair,62,0.6290322580645161,0.37435142756367173
german_credit,37,0.0,immutable_top3,weighted_l1,fixed_support_exact,62,0.967741935483871,0.6863161754155648
german_credit,37,0.0,immutable_top3,weighted_l1,native_exact_sparse,62,1.0,0.6787590111548285
german_credit,37,0.0,immutable_top3,scaled_l2,metric_projection,62,0.5,0.2352619032502946
german_credit,37,0.0,immutable_top3,scaled_l2,metric_repair,62,0.6290322580645161,0.3292970703996754
german_credit,37,0.0,immutable_top3,scaled_l2,fixed_support_exact,62,0.967741935483871,0.6536116070630041
german_credit,37,0.0,immutable_top3,scaled_l2,native_exact_sparse,62,1.0,0.6471094288781567
german_credit,37,1.0,free,weighted_l1,metric_projection,83,1.0,0.3877907577653613
german_credit,37,1.0,free,weighted_l1,metric_repair,83,1.0,0.3877907577653613
german_credit,37,1.0,free,weighted_l1,fixed_support_exact,83,1.0,0.3877907577653613
german_credit,37,1.0,free,weighted_l1,native_exact_sparse,83,1.0,0.3877907577653613
german_credit,37,1.0,free,scaled_l2,metric_projection,83,1.0,0.3806669948583826
german_credit,37,1.0,free,scaled_l2,metric_repair,83,1.0,0.3806669948583826
german_credit,37,1.0,free,scaled_l2,fixed_support_exact,83,1.0,0.3806669948583826
german_credit,37,1.0,free,scaled_l2,native_exact_sparse,83,1.0,0.3806669948583826
german_credit,37,1.0,immutable,weighted_l1,metric_projection,83,0.2289156626506024,0.9550367865672944
german_credit,37,1.0,immutable,weighted_l1,metric_repair,83,0.27710843373493976,1.5714499405039613
german_credit,37,1.0,immutable,weighted_l1,fixed_support_exact,83,1.0,1.4410691433989802
german_credit,37,1.0,immutable,weighted_l1,native_exact_sparse,83,1.0,1.4410691433989802
german_credit,37,1.0,immutable,scaled_l2,metric_projection,83,0.2289156626506024,0.9550367865672944
german_credit,37,1.0,immutable,scaled_l2,metric_repair,83,0.27710843373493976,1.2950545949522705
german_credit,37,1.0,immutable,scaled_l2,fixed_support_exact,83,1.0,1.2873376984754858
german_credit,37,1.0,immutable,scaled_l2,native_exact_sparse,83,1.0,1.2873376984754858
german_credit,37,1.0,immutable_top3,weighted_l1,metric_projection,83,0.2289156626506024,0.9550367865672944
german_credit,37,1.0,immutable_top3,weighted_l1,metric_repair,83,0.27710843373493976,1.457978496090267
german_credit,37,1.0,immutable_top3,weighted_l1,fixed_support_exact,83,0.9518072289156626,1.4251994200594849
german_credit,37,1.0,immutable_top3,weighted_l1,native_exact_sparse,83,1.0,1.4410691433989802
german_credit,37,1.0,immutable_top3,scaled_l2,metric_projection,83,0.2289156626506024,0.9550367865672944
german_credit,37,1.0,immutable_top3,scaled_l2,metric_repair,83,0.27710843373493976,1.2663549187490406
german_credit,37,1.0,immutable_top3,scaled_l2,fixed_support_exact,83,0.9518072289156626,1.283231175830401
german_credit,37,1.0,immutable_top3,scaled_l2,native_exact_sparse,83,1.0,1.2873376984754858
german_credit,41,0.0,free,weighted_l1,metric_projection,45,1.0,0.3185237623268533
german_credit,41,0.0,free,weighted_l1,metric_repair,45,1.0,0.3185237623268533
german_credit,41,0.0,free,weighted_l1,fixed_support_exact,45,1.0,0.3185237623268533
german_credit,41,0.0,free,weighted_l1,native_exact_sparse,45,1.0,0.3185237623268533
german_credit,41,0.0,free,scaled_l2,metric_projection,45,1.0,0.3185237623268533
german_credit,41,0.0,free,scaled_l2,metric_repair,45,1.0,0.3185237623268533
german_credit,41,0.0,free,scaled_l2,fixed_support_exact,45,1.0,0.3185237623268533
german_credit,41,0.0,free,scaled_l2,native_exact_sparse,45,1.0,0.3185237623268533
german_credit,41,0.0,immutable,weighted_l1,metric_projection,45,0.8666666666666667,0.33324712780526
german_credit,41,0.0,immutable,weighted_l1,metric_repair,45,0.9111111111111111,0.3621240739441173
german_credit,41,0.0,immutable,weighted_l1,fixed_support_exact,45,1.0,0.37099480801489954
german_credit,41,0.0,immutable,weighted_l1,native_exact_sparse,45,1.0,0.37099480801489954
german_credit,41,0.0,immutable,scaled_l2,metric_projection,45,0.8666666666666667,0.33324712780526
german_credit,41,0.0,immutable,scaled_l2,metric_repair,45,0.9111111111111111,0.35079207091939624
german_credit,41,0.0,immutable,scaled_l2,fixed_support_exact,45,1.0,0.36315174029023584
german_credit,41,0.0,immutable,scaled_l2,native_exact_sparse,45,1.0,0.36315174029023584
german_credit,41,0.0,immutable_top3,weighted_l1,metric_projection,45,0.8444444444444444,0.33026791501425484
german_credit,41,0.0,immutable_top3,weighted_l1,metric_repair,45,0.9111111111111111,0.3730859730879327
german_credit,41,0.0,immutable_top3,weighted_l1,fixed_support_exact,45,1.0,0.43055115542486716
german_credit,41,0.0,immutable_top3,weighted_l1,native_exact_sparse,45,1.0,0.37099480801489954
german_credit,41,0.0,immutable_top3,scaled_l2,metric_projection,45,0.8444444444444444,0.33026791501425484
german_credit,41,0.0,immutable_top3,scaled_l2,metric_repair,45,0.9111111111111111,0.3583556830935597
german_credit,41,0.0,immutable_top3,scaled_l2,fixed_support_exact,45,1.0,0.4164641248594561
german_credit,41,0.0,immutable_top3,scaled_l2,native_exact_sparse,45,1.0,0.36315174029023584
german_credit,41,1.0,free,weighted_l1,metric_projection,171,1.0,0.34899275715366007
german_credit,41,1.0,free,weighted_l1,metric_repair,171,1.0,0.34899275715366007
german_credit,41,1.0,free,weighted_l1,fixed_support_exact,171,1.0,0.34899275715366007
german_credit,41,1.0,free,weighted_l1,native_exact_sparse,171,1.0,0.34899275715366007
german_credit,41,1.0,free,scaled_l2,metric_projection,171,1.0,0.34500211809731307
german_credit,41,1.0,free,scaled_l2,metric_repair,171,1.0,0.34500211809731307
german_credit,41,1.0,free,scaled_l2,fixed_support_exact,171,1.0,0.34500211809731307
german_credit,41,1.0,free,scaled_l2,native_exact_sparse,171,1.0,0.34500211809731307
german_credit,41,1.0,immutable,weighted_l1,metric_projection,171,0.9590643274853801,0.34124700421765647
german_credit,41,1.0,immutable,weighted_l1,metric_repair,171,0.9766081871345029,0.3919569997937411
german_credit,41,1.0,immutable,weighted_l1,fixed_support_exact,171,1.0,0.3901398811882346
german_credit,41,1.0,immutable,weighted_l1,native_exact_sparse,171,1.0,0.3901398811882346
german_credit,41,1.0,immutable,scaled_l2,metric_projection,171,0.9590643274853801,0.3407755036320552
german_credit,41,1.0,immutable,scaled_l2,metric_repair,171,0.9766081871345029,0.3672235592570784
german_credit,41,1.0,immutable,scaled_l2,fixed_support_exact,171,1.0,0.38273209832220595
german_credit,41,1.0,immutable,scaled_l2,native_exact_sparse,171,1.0,0.38273209832220595
german_credit,41,1.0,immutable_top3,weighted_l1,metric_projection,171,0.935672514619883,0.3408507495534797
german_credit,41,1.0,immutable_top3,weighted_l1,metric_repair,171,0.9649122807017544,0.3996663967910688
german_credit,41,1.0,immutable_top3,weighted_l1,fixed_support_exact,171,1.0,0.39932025790396963
german_credit,41,1.0,immutable_top3,weighted_l1,native_exact_sparse,171,1.0,0.3901398811882346
german_credit,41,1.0,immutable_top3,scaled_l2,metric_projection,171,0.935672514619883,0.34036746145323843
german_credit,41,1.0,immutable_top3,scaled_l2,metric_repair,171,0.9649122807017544,0.37757252705575783
german_credit,41,1.0,immutable_top3,scaled_l2,fixed_support_exact,171,1.0,0.39191247503794086
german_credit,41,1.0,immutable_top3,scaled_l2,native_exact_sparse,171,1.0,0.38273209832220595
german_credit,53,0.0,free,weighted_l1,metric_projection,48,1.0,0.4689407130554631
german_credit,53,0.0,free,weighted_l1,metric_repair,48,1.0,0.4689407130554631
german_credit,53,0.0,free,weighted_l1,fixed_support_exact,48,1.0,0.4689407130554631
german_credit,53,0.0,free,weighted_l1,native_exact_sparse,48,1.0,0.4689407130554631
german_credit,53,0.0,free,scaled_l2,metric_projection,48,1.0,0.4556117235423658
german_credit,53,0.0,free,scaled_l2,metric_repair,48,1.0,0.4556117235423658
german_credit,53,0.0,free,scaled_l2,fixed_support_exact,48,1.0,0.4556117235423658
german_credit,53,0.0,free,scaled_l2,native_exact_sparse,48,1.0,0.4556117235423658
german_credit,53,0.0,immutable,weighted_l1,metric_projection,48,0.5208333333333334,0.5407387107967908
german_credit,53,0.0,immutable,weighted_l1,metric_repair,48,0.7708333333333334,0.883545785621387
german_credit,53,0.0,immutable,weighted_l1,fixed_support_exact,48,1.0,0.9200032078968814
german_credit,53,0.0,immutable,weighted_l1,native_exact_sparse,48,1.0,0.9200032078968814
german_credit,53,0.0,immutable,scaled_l2,metric_projection,48,0.4583333333333333,0.5284245802398715
german_credit,53,0.0,immutable,scaled_l2,metric_repair,48,0.75,0.8142998121348584
german_credit,53,0.0,immutable,scaled_l2,fixed_support_exact,48,1.0,0.8196264144975497
german_credit,53,0.0,immutable,scaled_l2,native_exact_sparse,48,1.0,0.8196264144975497
german_credit,53,0.0,immutable_top3,weighted_l1,metric_projection,48,0.5,0.5279519930306623
german_credit,53,0.0,immutable_top3,weighted_l1,metric_repair,48,0.7708333333333334,0.8632611858516955
german_credit,53,0.0,immutable_top3,weighted_l1,fixed_support_exact,48,0.9791666666666666,0.9601335991681489
german_credit,53,0.0,immutable_top3,weighted_l1,native_exact_sparse,48,1.0,0.9200032078968814
german_credit,53,0.0,immutable_top3,scaled_l2,metric_projection,48,0.4375,0.5132248013377761
german_credit,53,0.0,immutable_top3,scaled_l2,metric_repair,48,0.75,0.8366417765578453
german_credit,53,0.0,immutable_top3,scaled_l2,fixed_support_exact,48,0.9791666666666666,0.8576211293135124
german_credit,53,0.0,immutable_top3,scaled_l2,native_exact_sparse,48,1.0,0.8196264144975497
german_credit,53,1.0,free,weighted_l1,metric_projection,112,1.0,0.3669759682993897
german_credit,53,1.0,free,weighted_l1,metric_repair,112,1.0,0.3669759682993897
german_credit,53,1.0,free,weighted_l1,fixed_support_exact,112,1.0,0.3669759682993897
german_credit,53,1.0,free,weighted_l1,native_exact_sparse,112,1.0,0.3669759682993897
german_credit,53,1.0,free,scaled_l2,metric_projection,112,1.0,0.3532685223069209
german_credit,53,1.0,free,scaled_l2,metric_repair,112,1.0,0.3532685223069209
german_credit,53,1.0,free,scaled_l2,fixed_support_exact,112,1.0,0.3532685223069209
german_credit,53,1.0,free,scaled_l2,native_exact_sparse,112,1.0,0.3532685223069209
german_credit,53,1.0,immutable,weighted_l1,metric_projection,112,0.5,0.34161636861426725
german_credit,53,1.0,immutable,weighted_l1,metric_repair,112,0.7410714285714286,1.0490352486294823
german_credit,53,1.0,immutable,weighted_l1,fixed_support_exact,112,1.0,0.954040608785611
german_credit,53,1.0,immutable,weighted_l1,native_exact_sparse,112,1.0,0.954040608785611
german_credit,53,1.0,immutable,scaled_l2,metric_projection,112,0.4732142857142857,0.3393827810069586
german_credit,53,1.0,immutable,scaled_l2,metric_repair,112,0.7410714285714286,0.8037838857517601
german_credit,53,1.0,immutable,scaled_l2,fixed_support_exact,112,1.0,0.8461635851568613
german_credit,53,1.0,immutable,scaled_l2,native_exact_sparse,112,1.0,0.8461635851568613
german_credit,53,1.0,immutable_top3,weighted_l1,metric_projection,112,0.4732142857142857,0.3308699201980334
german_credit,53,1.0,immutable_top3,weighted_l1,metric_repair,112,0.7232142857142857,0.9950206723007682
german_credit,53,1.0,immutable_top3,weighted_l1,fixed_support_exact,112,0.9821428571428571,0.9968650291491706
german_credit,53,1.0,immutable_top3,weighted_l1,native_exact_sparse,112,1.0,0.954040608785611
german_credit,53,1.0,immutable_top3,scaled_l2,metric_projection,112,0.45535714285714285,0.32875043115343666
german_credit,53,1.0,immutable_top3,scaled_l2,metric_repair,112,0.7232142857142857,0.7991487925335145
german_credit,53,1.0,immutable_top3,scaled_l2,fixed_support_exact,112,0.9821428571428571,0.8953376119554594
german_credit,53,1.0,immutable_top3,scaled_l2,native_exact_sparse,112,1.0,0.8461635851568613
german_credit,61,0.0,free,weighted_l1,metric_projection,35,1.0,0.5054974300821928
german_credit,61,0.0,free,weighted_l1,metric_repair,35,1.0,0.5054974300821928
german_credit,61,0.0,free,weighted_l1,fixed_support_exact,35,1.0,0.5054974300821928
german_credit,61,0.0,free,weighted_l1,native_exact_sparse,35,1.0,0.5054974300821928
german_credit,61,0.0,free,scaled_l2,metric_projection,35,1.0,0.4893974375912608
german_credit,61,0.0,free,scaled_l2,metric_repair,35,1.0,0.4893974375912608
german_credit,61,0.0,free,scaled_l2,fixed_support_exact,35,1.0,0.4893974375912608
german_credit,61,0.0,free,scaled_l2,native_exact_sparse,35,1.0,0.4893974375912608
german_credit,61,0.0,immutable,weighted_l1,metric_projection,35,0.8571428571428571,0.5709992037453223
german_credit,61,0.0,immutable,weighted_l1,metric_repair,35,0.9428571428571428,0.7486978551505452
german_credit,61,0.0,immutable,weighted_l1,fixed_support_exact,35,1.0,0.5308765375011528
german_credit,61,0.0,immutable,weighted_l1,native_exact_sparse,35,1.0,0.5308765375011528
german_credit,61,0.0,immutable,scaled_l2,metric_projection,35,0.8571428571428571,0.5522158791725683
german_credit,61,0.0,immutable,scaled_l2,metric_repair,35,0.9428571428571428,0.6520829988599075
german_credit,61,0.0,immutable,scaled_l2,fixed_support_exact,35,1.0,0.5147765450102207
german_credit,61,0.0,immutable,scaled_l2,native_exact_sparse,35,1.0,0.5147765450102207
german_credit,61,0.0,immutable_top3,weighted_l1,metric_projection,35,0.8571428571428571,0.5709992037453223
german_credit,61,0.0,immutable_top3,weighted_l1,metric_repair,35,0.9428571428571428,0.69717383715883
german_credit,61,0.0,immutable_top3,weighted_l1,fixed_support_exact,35,1.0,0.5308765375011528
german_credit,61,0.0,immutable_top3,weighted_l1,native_exact_sparse,35,1.0,0.5308765375011528
german_credit,61,0.0,immutable_top3,scaled_l2,metric_projection,35,0.8571428571428571,0.5522158791725683
german_credit,61,0.0,immutable_top3,scaled_l2,metric_repair,35,0.9428571428571428,0.6374606531994282
german_credit,61,0.0,immutable_top3,scaled_l2,fixed_support_exact,35,1.0,0.5147765450102207
german_credit,61,0.0,immutable_top3,scaled_l2,native_exact_sparse,35,1.0,0.5147765450102207
german_credit,61,1.0,free,weighted_l1,metric_projection,49,1.0,0.7121809558828895
german_credit,61,1.0,free,weighted_l1,metric_repair,49,1.0,0.7121809558828895
german_credit,61,1.0,free,weighted_l1,fixed_support_exact,49,1.0,0.7121809558828895
german_credit,61,1.0,free,weighted_l1,native_exact_sparse,49,1.0,0.7121809558828895
german_credit,61,1.0,free,scaled_l2,metric_projection,49,1.0,0.7121809558828895
german_credit,61,1.0,free,scaled_l2,metric_repair,49,1.0,0.7121809558828895
german_credit,61,1.0,free,scaled_l2,fixed_support_exact,49,1.0,0.7121809558828895
german_credit,61,1.0,free,scaled_l2,native_exact_sparse,49,1.0,0.7121809558828895
german_credit,61,1.0,immutable,weighted_l1,metric_projection,49,1.0,0.7121809558828895
german_credit,61,1.0,immutable,weighted_l1,metric_repair,49,1.0,0.7121809558828895
german_credit,61,1.0,immutable,weighted_l1,fixed_support_exact,49,1.0,0.7121809558828895
german_credit,61,1.0,immutable,weighted_l1,native_exact_sparse,49,1.0,0.7121809558828895
german_credit,61,1.0,immutable,scaled_l2,metric_projection,49,1.0,0.7121809558828895
german_credit,61,1.0,immutable,scaled_l2,metric_repair,49,1.0,0.7121809558828895
german_credit,61,1.0,immutable,scaled_l2,fixed_support_exact,49,1.0,0.7121809558828895
german_credit,61,1.0,immutable,scaled_l2,native_exact_sparse,49,1.0,0.7121809558828895
german_credit,61,1.0,immutable_top3,weighted_l1,metric_projection,49,1.0,0.7121809558828895
german_credit,61,1.0,immutable_top3,weighted_l1,metric_repair,49,1.0,0.7121809558828895
german_credit,61,1.0,immutable_top3,weighted_l1,fixed_support_exact,49,1.0,0.7121809558828895
german_credit,61,1.0,immutable_top3,weighted_l1,native_exact_sparse,49,1.0,0.7121809558828895
german_credit,61,1.0,immutable_top3,scaled_l2,metric_projection,49,1.0,0.7121809558828895
german_credit,61,1.0,immutable_top3,scaled_l2,metric_repair,49,1.0,0.7121809558828895
german_credit,61,1.0,immutable_top3,scaled_l2,fixed_support_exact,49,1.0,0.7121809558828895
german_credit,61,1.0,immutable_top3,scaled_l2,native_exact_sparse,49,1.0,0.7121809558828895
german_credit,73,0.0,free,weighted_l1,metric_projection,44,1.0,0.5837299810541365
german_credit,73,0.0,free,weighted_l1,metric_repair,44,1.0,0.5837299810541365
german_credit,73,0.0,free,weighted_l1,fixed_support_exact,44,1.0,0.5837299810541365
german_credit,73,0.0,free,weighted_l1,native_exact_sparse,44,1.0,0.5837299810541365
german_credit,73,0.0,free,scaled_l2,metric_projection,44,1.0,0.5438243319915274
german_credit,73,0.0,free,scaled_l2,metric_repair,44,1.0,0.5438243319915274
german_credit,73,0.0,free,scaled_l2,fixed_support_exact,44,1.0,0.5438243319915274
german_credit,73,0.0,free,scaled_l2,native_exact_sparse,44,1.0,0.5438243319915274
german_credit,73,0.0,immutable,weighted_l1,metric_projection,44,0.6363636363636364,0.5228414473080699
german_credit,73,0.0,immutable,weighted_l1,metric_repair,44,0.75,0.7103814780819323
german_credit,73,0.0,immutable,weighted_l1,fixed_support_exact,44,1.0,0.9646154566530687
german_credit,73,0.0,immutable,weighted_l1,native_exact_sparse,44,1.0,0.9646154566530687
german_credit,73,0.0,immutable,scaled_l2,metric_projection,44,0.6136363636363636,0.48206247071968167
german_credit,73,0.0,immutable,scaled_l2,metric_repair,44,0.7272727272727273,0.6096974530313695
german_credit,73,0.0,immutable,scaled_l2,fixed_support_exact,44,1.0,0.8333860130895313
german_credit,73,0.0,immutable,scaled_l2,native_exact_sparse,44,1.0,0.8333860130895313
german_credit,73,0.0,immutable_top3,weighted_l1,metric_projection,44,0.6363636363636364,0.5228414473080699
german_credit,73,0.0,immutable_top3,weighted_l1,metric_repair,44,0.75,0.7103814780819323
german_credit,73,0.0,immutable_top3,weighted_l1,fixed_support_exact,44,1.0,0.9646154566530687
german_credit,73,0.0,immutable_top3,weighted_l1,native_exact_sparse,44,1.0,0.9646154566530687
german_credit,73,0.0,immutable_top3,scaled_l2,metric_projection,44,0.6136363636363636,0.48206247071968167
german_credit,73,0.0,immutable_top3,scaled_l2,metric_repair,44,0.7272727272727273,0.6096974530313695
german_credit,73,0.0,immutable_top3,scaled_l2,fixed_support_exact,44,1.0,0.8333860130895313
german_credit,73,0.0,immutable_top3,scaled_l2,native_exact_sparse,44,1.0,0.8333860130895313
german_credit,73,1.0,free,weighted_l1,metric_projection,107,1.0,0.5651028090826439
german_credit,73,1.0,free,weighted_l1,metric_repair,107,1.0,0.5651028090826439
german_credit,73,1.0,free,weighted_l1,fixed_support_exact,107,1.0,0.5651028090826439
german_credit,73,1.0,free,weighted_l1,native_exact_sparse,107,1.0,0.5651028090826439
german_credit,73,1.0,free,scaled_l2,metric_projection,107,1.0,0.5360129930141856
german_credit,73,1.0,free,scaled_l2,metric_repair,107,1.0,0.5360129930141856
german_credit,73,1.0,free,scaled_l2,fixed_support_exact,107,1.0,0.5360129930141856
german_credit,73,1.0,free,scaled_l2,native_exact_sparse,107,1.0,0.5360129930141856
german_credit,73,1.0,immutable,weighted_l1,metric_projection,107,0.6448598130841121,0.42576029822479594
german_credit,73,1.0,immutable,weighted_l1,metric_repair,107,0.7476635514018691,0.7982859676932086
german_credit,73,1.0,immutable,weighted_l1,fixed_support_exact,107,1.0,1.055839450515721
german_credit,73,1.0,immutable,weighted_l1,native_exact_sparse,107,1.0,1.055839450515721
german_credit,73,1.0,immutable,scaled_l2,metric_projection,107,0.6261682242990654,0.3681640932792964
german_credit,73,1.0,immutable,scaled_l2,metric_repair,107,0.7383177570093458,0.622097916544015
german_credit,73,1.0,immutable,scaled_l2,fixed_support_exact,107,1.0,0.931906813305437
german_credit,73,1.0,immutable,scaled_l2,native_exact_sparse,107,1.0,0.931906813305437
german_credit,73,1.0,immutable_top3,weighted_l1,metric_projection,107,0.616822429906542,0.42744656331443764
german_credit,73,1.0,immutable_top3,weighted_l1,metric_repair,107,0.719626168224299,0.7128281193344568
german_credit,73,1.0,immutable_top3,weighted_l1,fixed_support_exact,107,0.9813084112149533,1.0889632534349845
german_credit,73,1.0,immutable_top3,weighted_l1,native_exact_sparse,107,1.0,1.055839450515721
german_credit,73,1.0,immutable_top3,scaled_l2,metric_projection,107,0.5981308411214953,0.36720323204616917
german_credit,73,1.0,immutable_top3,scaled_l2,metric_repair,107,0.7102803738317757,0.5977491187778268
german_credit,73,1.0,immutable_top3,scaled_l2,fixed_support_exact,107,0.9813084112149533,0.9749194990866207
german_credit,73,1.0,immutable_top3,scaled_l2,native_exact_sparse,107,1.0,0.931906813305437
german_credit,89,0.0,free,weighted_l1,metric_projection,71,1.0,0.19408070427584395
german_credit,89,0.0,free,weighted_l1,metric_repair,71,1.0,0.19408070427584395
german_credit,89,0.0,free,weighted_l1,fixed_support_exact,71,1.0,0.19408070427584395
german_credit,89,0.0,free,weighted_l1,native_exact_sparse,71,1.0,0.19408070427584395
german_credit,89,0.0,free,scaled_l2,metric_projection,71,1.0,0.1861773175306868
german_credit,89,0.0,free,scaled_l2,metric_repair,71,1.0,0.1861773175306868
german_credit,89,0.0,free,scaled_l2,fixed_support_exact,71,1.0,0.1861773175306868
german_credit,89,0.0,free,scaled_l2,native_exact_sparse,71,1.0,0.1861773175306868
german_credit,89,0.0,immutable,weighted_l1,metric_projection,71,0.704225352112676,0.14691912003234214
german_credit,89,0.0,immutable,weighted_l1,metric_repair,71,0.9014084507042254,0.7010514554568801
german_credit,89,0.0,immutable,weighted_l1,fixed_support_exact,71,1.0,0.3774196862449467
german_credit,89,0.0,immutable,weighted_l1,native_exact_sparse,71,1.0,0.3774196862449467
german_credit,89,0.0,immutable,scaled_l2,metric_projection,71,0.6901408450704225,0.12743279889966863
german_credit,89,0.0,immutable,scaled_l2,metric_repair,71,0.9014084507042254,0.5720166999463343
german_credit,89,0.0,immutable,scaled_l2,fixed_support_exact,71,1.0,0.3478906339776878
german_credit,89,0.0,immutable,scaled_l2,native_exact_sparse,71,1.0,0.3478906339776878
german_credit,89,0.0,immutable_top3,weighted_l1,metric_projection,71,0.676056338028169,0.14759116219883503
german_credit,89,0.0,immutable_top3,weighted_l1,metric_repair,71,0.8732394366197183,0.6530009955982307
german_credit,89,0.0,immutable_top3,weighted_l1,fixed_support_exact,71,0.9859154929577465,0.38268540362075215
german_credit,89,0.0,immutable_top3,weighted_l1,native_exact_sparse,71,1.0,0.3774196862449467
german_credit,89,0.0,immutable_top3,scaled_l2,metric_projection,71,0.6619718309859155,0.12728993468107955
german_credit,89,0.0,immutable_top3,scaled_l2,metric_repair,71,0.8732394366197183,0.5675460874579703
german_credit,89,0.0,immutable_top3,scaled_l2,fixed_support_exact,71,0.9859154929577465,0.35273450774967524
german_credit,89,0.0,immutable_top3,scaled_l2,native_exact_sparse,71,1.0,0.3478906339776878
german_credit,89,1.0,free,weighted_l1,metric_projection,51,1.0,0.4953167517294821
german_credit,89,1.0,free,weighted_l1,metric_repair,51,1.0,0.4953167517294821
german_credit,89,1.0,free,weighted_l1,fixed_support_exact,51,1.0,0.4953167517294821
german_credit,89,1.0,free,weighted_l1,native_exact_sparse,51,1.0,0.4953167517294821
german_credit,89,1.0,free,scaled_l2,metric_projection,51,1.0,0.4694957579336014
german_credit,89,1.0,free,scaled_l2,metric_repair,51,1.0,0.4694957579336014
german_credit,89,1.0,free,scaled_l2,fixed_support_exact,51,1.0,0.4694957579336014
german_credit,89,1.0,free,scaled_l2,native_exact_sparse,51,1.0,0.4694957579336014
german_credit,89,1.0,immutable,weighted_l1,metric_projection,51,0.35294117647058826,0.4758918701461028
german_credit,89,1.0,immutable,weighted_l1,metric_repair,51,0.7843137254901961,2.8836892703533126
german_credit,89,1.0,immutable,weighted_l1,fixed_support_exact,51,1.0,1.2905590099833701
german_credit,89,1.0,immutable,weighted_l1,native_exact_sparse,51,1.0,1.2905590099833701
german_credit,89,1.0,immutable,scaled_l2,metric_projection,51,0.3137254901960784,0.42074327994411875
german_credit,89,1.0,immutable,scaled_l2,metric_repair,51,0.7647058823529411,1.9873883842488282
german_credit,89,1.0,immutable,scaled_l2,fixed_support_exact,51,1.0,1.1439515723398834
german_credit,89,1.0,immutable,scaled_l2,native_exact_sparse,51,1.0,1.1439515723398834
german_credit,89,1.0,immutable_top3,weighted_l1,metric_projection,51,0.35294117647058826,0.4758918701461028
german_credit,89,1.0,immutable_top3,weighted_l1,metric_repair,51,0.7843137254901961,2.561319725462622
german_credit,89,1.0,immutable_top3,weighted_l1,fixed_support_exact,51,1.0,1.2905590099833701
german_credit,89,1.0,immutable_top3,weighted_l1,native_exact_sparse,51,1.0,1.2905590099833701
german_credit,89,1.0,immutable_top3,scaled_l2,metric_projection,51,0.3137254901960784,0.42074327994411875
german_credit,89,1.0,immutable_top3,scaled_l2,metric_repair,51,0.7647058823529411,1.9173656337842762
german_credit,89,1.0,immutable_top3,scaled_l2,fixed_support_exact,51,1.0,1.1439515723398834
german_credit,89,1.0,immutable_top3,scaled_l2,native_exact_sparse,51,1.0,1.1439515723398834
bank_marketing,7,0.0,free,weighted_l1,metric_projection,200,1.0,0.5354982080131155
bank_marketing,7,0.0,free,weighted_l1,metric_repair,200,1.0,0.5354982080131155
bank_marketing,7,0.0,free,weighted_l1,fixed_support_exact,200,1.0,0.5354982080131155
bank_marketing,7,0.0,free,weighted_l1,native_exact_sparse,200,1.0,0.5354982080131155
bank_marketing,7,0.0,free,scaled_l2,metric_projection,200,1.0,0.4398297928132969
bank_marketing,7,0.0,free,scaled_l2,metric_repair,200,1.0,0.4398297928132969
bank_marketing,7,0.0,free,scaled_l2,fixed_support_exact,200,1.0,0.4398297928132969
bank_marketing,7,0.0,free,scaled_l2,native_exact_sparse,200,1.0,0.4398297928132969
bank_marketing,7,0.0,immutable,weighted_l1,metric_projection,200,0.9,0.510760014911829
bank_marketing,7,0.0,immutable,weighted_l1,metric_repair,200,0.925,0.552217042069375
